metric,comparison_type,comparison_value,test_type,statistic,p_value,effect_size,mean_group1,mean_group2,std_group1,std_group2,n_group1,n_group2,is_normal_group1,is_normal_group2,p_adj
higuchi_fd,genre,reggae,Mann-Whitney U,34014.0,1.5805059772822854e-07,-0.3176730190571715,1.7000912686584362,1.7303573096356268,0.053332483724229544,0.07225767778073253,100,997,True,False,8.933294654204221e-07
complexity_amplitude,genre,jazz,Mann-Whitney U,65627.0,1.7567580105006537e-07,0.31648946840521563,0.24082554325476607,0.2090300176690886,0.05306300386388186,0.060960719526487246,100,997,True,True,9.515772556878541e-07
complexity_harmony,genre,metal,Mann-Whitney U,64481.0,1.2727297089446576e-06,0.29350050150451357,0.2813011807207713,0.2571425931441267,0.04247388128404891,0.04960573402393773,100,997,True,False,6.61819448651222e-06
higuchi_fd,genre,hip-hop,Mann-Whitney U,35311.0,1.4830541826656631e-06,-0.29165496489468407,1.6916011229142571,1.7312088789178914,0.07783957493500389,0.06956463011448379,100,997,False,False,7.415270913328316e-06
entropy_harmony,genre,metal,Mann-Whitney U,35352.0,1.587202548706997e-06,-0.2908324974924774,0.7927164054039644,0.8228923772410038,0.06336610584941167,0.06132085021759853,100,997,False,False,7.642086345626281e-06
entropy_amplitude,genre,rock,Mann-Whitney U,63970.0,2.942685437850168e-06,0.2832497492477432,0.8959010299064196,0.8746797971297608,0.03860844574201088,0.05103756222059564,100,997,False,False,1.3405809965275746e-05
entropy_harmony,genre,hip-hop,Mann-Whitney U,35740.0,2.9905268384076665e-06,-0.28304914744232695,0.7815585503684735,0.8240115201733499,0.08801805032817339,0.05748608684202279,100,997,False,False,1.3405809965275746e-05
entropy_flux,genre,acoustic,Mann-Whitney U,63794.0,3.902491630274732e-06,0.27971915747241727,0.7006735081995126,0.6830287045677423,0.03278790151427445,0.042489780938512994,100,997,True,False,1.691079706452384e-05
complexity_amplitude,genre,rock,Mann-Whitney U,36104.0,5.340327928950951e-06,-0.2757472417251755,0.18946285689926234,0.2141817414760599,0.05235997751094729,0.061319654597866015,100,997,False,False,2.2394923573020117e-05
entropy_flux,genre,metal,Mann-Whitney U,63264.0,8.9528079754846e-06,0.2690872617853561,0.7037548957632674,0.682719638613504,0.04541163231284814,0.041163245327127604,100,997,True,False,3.532294644398605e-05
higuchi_fd,genre,metal,Mann-Whitney U,63263.0,8.966594097319535e-06,0.26906720160481445,1.7546716753708922,1.7248828455721912,0.05818565751390666,0.0718992345443363,100,997,False,False,3.532294644398605e-05
box_counting_fd,genre,classical,Mann-Whitney U,36000.0,2.7212512245586568e-05,-0.25773195876288657,1.8529150229132394,1.8556543355816093,0.005619633283952741,0.005859941947239076,97,1000,False,False,0.00010107504548360725
entropy_harmony,genre,acoustic,Mann-Whitney U,62688.0,2.134586952322572e-05,0.2575325977933801,0.8419670279083465,0.8179524953448771,0.05130837678276172,0.0626846943066184,100,997,False,False,8.16165599417454e-05
box_counting_fd,genre,jazz,Mann-Whitney U,38410.5,0.0001522919214765247,-0.22947843530591774,1.8539257834930225,1.8555611980490385,0.0057653867429516645,0.005882387245308702,100,997,False,False,0.0005209986787354792
entropy_spectral,genre,pop,Mann-Whitney U,60798.0,0.00028943939495921356,0.21961885656970911,0.7309068059878834,0.6870456316472994,0.06200948920144013,0.10896302055976076,100,997,False,False,0.0009177346669438479
higuchi_fd,genre,pop,Mann-Whitney U,39076.0,0.0003611413711182033,-0.2161283851554664,1.7026544238619132,1.7301002228549371,0.07554913495412222,0.07034781853096557,100,997,False,False,0.0011126909482149032
complexity_amplitude,genre,reggae,Mann-Whitney U,60609.0,0.00036804392902492955,0.21582748244734204,0.22972620514426392,0.21014329130103465,0.04290545912198144,0.06221881792402716,100,997,False,True,0.0011126909482149032
entropy_flux,genre,blues,Mann-Whitney U,39161.0,0.0004019176880429526,-0.21442326980942827,0.6707618164992486,0.6860288742468059,0.03352807079663196,0.04251578355061301,100,997,True,False,0.0011874840783087236
complexity_flux,genre,acoustic,Mann-Whitney U,39319.0,0.0004893676755054352,-0.21125376128385157,0.3639224239433229,0.3721031090290222,0.024063141247393952,0.025533995894995175,100,997,False,False,0.001413728840349035
complexity_spectral,genre,disco,Mann-Whitney U,39394.0,0.000536818668287685,-0.2097492477432297,0.4114331257073837,0.4177276914554666,0.025926821605018746,0.031704480556733486,100,997,False,False,0.0015170962364651965
box_counting_fd,genre,pop,Mann-Whitney U,60146.0,0.0006527219323136307,0.2065396188565697,1.8568741298522928,1.8552654762477074,0.005230849319149285,0.005932954756787308,100,997,True,False,0.0018054010893781274
entropy_harmony,genre,reggae,Mann-Whitney U,39886.0,0.000971047869702531,-0.19987963891675026,0.8058462604023839,0.8215754409322353,0.04718389742655742,0.06324660821410386,100,997,True,False,0.0026299213137776878
box_counting_fd,genre,metal,Mann-Whitney U,59780.0,0.0010107167190321006,0.19919759277833501,1.8573094837043982,1.8552218098633435,0.008769332049586402,0.005483584626124279,100,997,False,False,0.002681493336207614
complexity_spectral,genre,country,Mann-Whitney U,59757.0,0.0010383965168903949,0.19873620862587763,0.4276139062121034,0.4161047445643213,0.015426641687098409,0.03225311788435672,100,997,False,False,0.0026998309439150267
box_counting_fd,genre,hip-hop,Mann-Whitney U,59237.0,0.0018851977871621605,0.1883049147442327,1.8570914192420305,1.8552436819257678,0.006661623667830385,0.0057808267511510305,100,997,False,False,0.004760730928877166
complexity_harmony,genre,disco,Mann-Whitney U,59228.0,0.0019042923715508664,0.18812437311935806,0.2756033553785475,0.257714090169425,0.04342772288969013,0.049764854702025345,100,997,True,False,0.004760730928877166
entropy_amplitude,genre,classical,Mann-Whitney U,39885.0,0.003833225160534379,-0.17762886597938143,0.8522069585332281,0.8789817857512903,0.07514989835261078,0.04664558361472455,97,1000,False,False,0.00928732488165871
complexity_harmony,genre,acoustic,Mann-Whitney U,41122.0,0.0038578118739197717,-0.1750852557673019,0.24882267036517253,0.26040021705140837,0.04400766816676652,0.04988395341192759,100,997,True,False,0.00928732488165871
entropy_harmony,genre,country,Mann-Whitney U,58201.0,0.005696810799751385,0.16752256770310933,0.8380204479423781,0.8183483408780735,0.04478471346146449,0.06332093325177751,100,997,True,False,0.012833657035199824
complexity_harmony,genre,country,Mann-Whitney U,41504.0,0.005725785446473768,-0.1674222668004012,0.24736020338054118,0.2605469038101477,0.04445716568151218,0.049807507298125,100,997,True,False,0.012833657035199824
entropy_harmony,genre,disco,Mann-Whitney U,41636.0,0.006540411848957004,-0.16477432296890673,0.8079933234627512,0.8213600885691095,0.05184565652426719,0.06292928751000675,100,997,True,False,0.014411076955328991
complexity_spectral,genre,blues,Mann-Whitney U,57554.0,0.010756011215765913,0.15454363089267803,0.4248119446583267,0.4163857838375185,0.021348750153949516,0.03200034223104005,100,997,False,False,0.02330469096749281
complexity_harmony,genre,reggae,Mann-Whitney U,57299.0,0.01365931475012131,0.1494282848545637,0.27175049835879567,0.25810053520651144,0.03748697183121988,0.050368075104795546,100,997,True,False,0.029110015041242134
complexity_spectral,genre,rock,Mann-Whitney U,57215.0,0.014756977844731404,0.1477432296890672,0.423393804226296,0.4165280246030181,0.025342743329886716,0.03174102039301295,100,997,False,False,0.030942050319598104
complexity_amplitude,genre,classical,Mann-Whitney U,55620.0,0.016859688606912226,0.14680412371134022,0.2309211724727884,0.21008612821169748,0.07198478847391776,0.05947679349653488,97,1000,True,False,0.034789833633310945
entropy_spectral,mode,0,Mann-Whitney U,158010.0,9.225577947978697e-05,0.14221894517696043,0.7092841124062595,0.6808615329197241,0.08885532277035595,0.11363128923423715,393,704,False,False,0.00032414192790195423
entropy_spectral,mode,1,Mann-Whitney U,118662.0,9.225577947978697e-05,-0.14221894517696043,0.6808615329197241,0.7092841124062595,0.11363128923423715,0.08885532277035595,704,393,False,False,0.00032414192790195423
entropy_flux,genre,pop,Mann-Whitney U,56870.0,0.02012207057182644,0.1408224674022066,0.6913404346201917,0.6839648202727896,0.0298846589625439,0.04297736154307923,100,997,True,False,0.04087295584902245
complexity_flux,genre,metal,Mann-Whitney U,42958.0,0.02250795799513155,-0.13825476429287864,0.36627599888088425,0.3718670433381936,0.026150658252964507,0.025391380858571826,100,997,False,False,0.04367215730398659
entropy_harmony,mode,0,Mann-Whitney U,119721.0,0.0002159144554098111,-0.13456367106176267,0.8125047853592873,0.8244047727322119,0.05864239932299493,0.0635819477789914,393,704,False,False,0.000701721980081886
entropy_harmony,mode,1,Mann-Whitney U,156951.0,0.0002159144554098111,0.13456367106176267,0.8244047727322119,0.8125047853592873,0.0635819477789914,0.05864239932299493,704,393,False,False,0.000701721980081886
higuchi_fd,genre,disco,Mann-Whitney U,56495.0,0.027813541491480256,0.13329989969909728,1.740359343740459,1.7263183853545816,0.06694343482374218,0.0715716725739579,100,997,False,False,0.05317294696900637
entropy_amplitude,genre,hip-hop,Mann-Whitney U,43459.0,0.03436094686183235,-0.12820461384152457,0.8655386859210025,0.8777251676398327,0.05092148242861626,0.050217294651623,100,997,False,False,0.06473801582664067
complexity_amplitude,genre,hip-hop,Mann-Whitney U,56212.0,0.03518622278210966,0.12762286860581745,0.22427647569550946,0.21068990408425978,0.048346346183410355,0.06196380957080959,100,997,True,True,0.06534584230963222
complexity_harmony,genre,hip-hop,Mann-Whitney U,56192.0,0.03576518546286718,0.12722166499498497,0.2701820515013837,0.25825785184215955,0.0432218248955304,0.04994538665627201,100,997,True,False,0.0654855508475033
box_counting_fd,genre,blues,Mann-Whitney U,43839.0,0.04659123393526038,-0.12058174523570712,1.8543197866364438,1.8555216791780833,0.0043319211466043865,0.006013848728836822,100,997,False,False,0.08355697826866146
entropy_spectral,genre,blues,Mann-Whitney U,43848.0,0.04692045702778682,-0.1204012036108325,0.686155332235638,0.6915342448621686,0.08377466723267099,0.10829319118179852,100,997,False,False,0.08355697826866146
entropy_flux,genre,rock,Mann-Whitney U,43906.0,0.04908938866349528,-0.11923771313941825,0.6764515567075297,0.6854581881677406,0.03526072056482037,0.042538100045069936,100,997,True,False,0.08623811521965387
higuchi_fd,genre,acoustic,Mann-Whitney U,44086.0,0.05636293654897419,-0.11562688064192578,1.71824537853041,1.7285364360276056,0.06543665106665143,0.07176927352323158,100,997,True,False,0.0976957566848886
complexity_amplitude,genre,country,Mann-Whitney U,44170.0,0.060052555185608494,-0.11394182547642928,0.20354110569784165,0.2127696804130128,0.045789223233742064,0.062231193223097045,100,997,True,True,0.09813040039975496
complexity_amplitude,genre,pop,Mann-Whitney U,44194.0,0.06114278794138578,-0.1134603811434303,0.20296135767049173,0.21282782966349925,0.046681292264488014,0.06215574967381247,100,997,True,True,0.09813040039975496
complexity_spectral,genre,jazz,Mann-Whitney U,55446.0,0.06394024904547117,0.1122567703109328,0.42286030962897714,0.4165815345927191,0.025666064929729466,0.03172603903834084,100,997,False,False,0.10136868751111285
complexity_flux,genre,rock,Mann-Whitney U,55422.0,0.0650884430451041,0.1117753259779338,0.37623765872757486,0.3708678798630992,0.02149540839851772,0.0258300305539147,100,997,False,False,0.10194575416703051
complexity_flux,genre,hip-hop,Mann-Whitney U,55251.0,0.07377046920076555,0.10834503510531594,0.37600189311537974,0.37089152736682995,0.022053527272148262,0.025787602560085644,100,997,False,False,0.11416858328689905
entropy_amplitude,genre,reggae,Mann-Whitney U,44503.0,0.07670121631919577,-0.1072617853560682,0.8736407914288726,0.8769125191435568,0.03114643147157849,0.05193377345106808,100,997,True,False,0.11730774260582882
entropy_amplitude,genre,acoustic,Mann-Whitney U,44534.0,0.07842612820654236,-0.10663991975927783,0.8711257900151149,0.8771647760556689,0.042020134192788265,0.051136773352614275,100,997,True,False,0.11855112403314544
entropy_amplitude,genre,pop,Mann-Whitney U,55029.0,0.08643087107121654,0.10389167502507522,0.8859759568512111,0.8756752909166423,0.034398222449148835,0.0516434171895703,100,997,True,False,0.12914957746273736
complexity_harmony,mode,1,Mann-Whitney U,123979.0,0.004326060082718649,-0.10378354152209114,0.25617631323792195,0.2650207606037516,0.051008713517906965,0.04610350754509736,704,393,False,False,0.010042639477739722
complexity_harmony,mode,0,Mann-Whitney U,152693.0,0.004326060082718649,0.10378354152209114,0.2650207606037516,0.25617631323792195,0.04610350754509736,0.051008713517906965,393,704,False,False,0.010042639477739722
entropy_spectral,genre,rock,Mann-Whitney U,54727.0,0.10640929874126014,0.09783350050150451,0.7212703322656023,0.6880121786605672,0.059640424071766465,0.10943667429834433,100,997,False,False,0.15719555495867973
entropy_amplitude,genre,country,Mann-Whitney U,54404.0,0.13165595946853303,0.09135406218655968,0.8835761592361613,0.8759159927837485,0.03820678868418563,0.051416246844754515,100,997,False,False,0.19230645765066623
box_counting_fd,genre,reggae,Mann-Whitney U,54168.0,0.152869962445887,0.0866198595787362,1.8561301183300176,1.8553401012750168,0.00551555985186757,0.005922167742885227,100,997,False,False,0.22081216797739234
higuchi_fd,mode,0,Mann-Whitney U,126714.5,0.020906305437006424,-0.08400922391857506,1.7201022196869742,1.7317829435164527,0.07327125090098185,0.06978961918525514,393,704,False,False,0.041179086466830835
higuchi_fd,mode,1,Mann-Whitney U,149957.5,0.020906305437006424,0.08400922391857506,1.7317829435164527,1.7201022196869742,0.06978961918525514,0.07327125090098185,704,393,False,False,0.041179086466830835
complexity_spectral,genre,reggae,Mann-Whitney U,46159.0,0.2217545674466873,-0.07404212637913742,0.41953602554843256,0.41691496328685596,0.019886675802338657,0.03218563240638868,100,997,False,False,0.31679223920955335
entropy_spectral,genre,country,Mann-Whitney U,46182.0,0.2246481173088819,-0.07358074222668004,0.6980012687603427,0.6903460867353174,0.06412269840274329,0.1096185782444122,100,997,False,False,0.3174375570668983
complexity_spectral,genre,acoustic,Mann-Whitney U,46225.0,0.2301299607002424,-0.07271815446339017,0.41589533690865116,0.41728012764390526,0.02898386616490351,0.031492445707491226,100,997,False,False,0.3216870418390485
entropy_spectral,genre,acoustic,Mann-Whitney U,53324.0,0.25013149755978803,0.06968906720160481,0.7043210886781833,0.6897122030926052,0.09622574098536585,0.10717184164506556,100,997,False,False,0.3387197362788796
complexity_flux,genre,country,Mann-Whitney U,46421.0,0.25632037732715585,-0.0687863590772317,0.3698969294887879,0.37150386072957736,0.023384409558321027,0.025711481185509612,100,997,True,False,0.3435221551807243
complexity_flux,mode,0,Mann-Whitney U,147781.0,0.06050532620107091,0.06827579227388388,0.373407792055965,0.3702127554236835,0.024344545423799168,0.026071525506101454,393,704,False,False,0.09813040039975496
complexity_flux,mode,1,Mann-Whitney U,128891.0,0.06050532620107091,-0.06827579227388388,0.3702127554236835,0.373407792055965,0.026071525506101454,0.024344545423799168,704,393,False,False,0.09813040039975496
box_counting_fd,mode,1,Mann-Whitney U,128911.5,0.0610657895630671,-0.06812760235947259,1.8551349038036908,1.8559087036295043,0.005316197628821532,0.00677111934926405,704,393,False,False,0.09813040039975496
box_counting_fd,mode,0,Mann-Whitney U,147760.5,0.0610657895630671,0.06812760235947259,1.8559087036295043,1.8551349038036908,0.00677111934926405,0.005316197628821532,393,704,False,False,0.09813040039975496
box_counting_fd,genre,country,Mann-Whitney U,46681.5,0.2942319594530165,-0.06356068204613842,1.8546108525540383,1.855492485003801,0.0036728562087212286,0.006062702169570432,100,997,True,False,0.39030770131522596
higuchi_fd,genre,country,Mann-Whitney U,52912.5,0.3106840074271183,0.06143430290872618,1.7366767706670123,1.7266877507581369,0.058964466748791786,0.07233356041133034,100,997,True,False,0.4079688986416706
complexity_harmony,genre,rock,Mann-Whitney U,52823.0,0.3250390373048325,0.05963891675025075,0.26376647832880495,0.25890133962275924,0.044751575692572314,0.04991840491904875,100,997,True,False,0.42255074849628227
entropy_harmony,genre,rock,Mann-Whitney U,46908.0,0.33011023640215786,-0.059017051153460384,0.8172152229290615,0.8204351237279549,0.05158468724454417,0.06307253479567497,100,997,True,False,0.42489436368594574
entropy_flux,genre,jazz,Mann-Whitney U,52654.0,0.3533028600788475,0.056248746238716146,0.6871478247235787,0.6843853428301229,0.040079731953540344,0.04218735669166814,100,997,True,False,0.4502879589240213
higuchi_fd,genre,blues,Mann-Whitney U,52542.0,0.37286471181787073,0.05400200601805416,1.7321575568057617,1.7271410319879514,0.06381651942737505,0.07196660650981664,100,997,False,False,0.4706059469545941
entropy_harmony,genre,pop,Mann-Whitney U,47181.0,0.3769633963391994,-0.05354062186559679,0.8143897837357044,0.8207185178295956,0.05869321295870791,0.062424445597720216,100,997,False,False,0.47120424542399925
complexity_spectral,genre,pop,Mann-Whitney U,47432.0,0.4234777088100491,-0.04850551654964895,0.41911088069105185,0.416957605699833,0.02291906412075029,0.03198592036861109,100,997,False,False,0.5243057347172037
complexity_amplitude,genre,blues,Mann-Whitney U,47520.0,0.44054884848884,-0.04674022066198596,0.20690112002839062,0.21243266794254653,0.05129154297625306,0.061839454078157635,100,997,True,True,0.5402957575806528
entropy_amplitude,mode,0,Mann-Whitney U,144160.0,0.2471008564878856,0.04210039324543141,0.8795682729362174,0.8749652407174431,0.046535820399778834,0.05236712930339194,393,704,False,False,0.33813801414131717
entropy_amplitude,mode,1,Mann-Whitney U,132512.0,0.2471008564878856,-0.04210039324543141,0.8749652407174431,0.8795682729362174,0.05236712930339194,0.046535820399778834,704,393,False,False,0.33813801414131717
entropy_flux,genre,country,Mann-Whitney U,51832.0,0.511792906740139,0.0397592778335005,0.6856237600953365,0.684538207888121,0.0364710947600566,0.042521392654157816,100,997,True,False,0.6218044661328792
complexity_amplitude,genre,acoustic,Mann-Whitney U,51746.0,0.5302823554423512,0.03803410230692076,0.21518465716395052,0.21160182169023362,0.047405250196401544,0.062162762488647515,100,997,True,True,0.638302835254682
higuchi_fd,genre,rock,Mann-Whitney U,51583.0,0.5662331619958352,0.03476429287863591,1.7336511540927326,1.7269912228317856,0.06462831654654363,0.07188174122998336,100,997,False,False,0.6668758839758968
entropy_amplitude,genre,blues,Mann-Whitney U,51348.0,0.6200337596919719,0.030050150451354063,0.8815335932565245,0.8761208639953472,0.03840558735897125,0.05142743502082743,100,997,True,False,0.707056041754003
higuchi_fd,genre,jazz,Mann-Whitney U,48445.5,0.6420418252445186,-0.028174523570712137,1.7220709177261115,1.7281527309929312,0.08567240190083059,0.06964488752725384,100,997,False,False,0.7257864111459775
complexity_spectral,genre,hip-hop,Mann-Whitney U,48484.0,0.6511976334975689,-0.02740220661985958,0.4214905593960108,0.41671892177757025,0.017230908920678013,0.03231644912828724,100,997,False,False,0.7280637434736136
complexity_harmony,genre,blues,Mann-Whitney U,48501.0,0.6552573691262522,-0.027061183550651957,0.25981056579885464,0.25929812122054763,0.0407501734297473,0.05028216892596937,100,997,True,False,0.7280637434736136
box_counting_fd,genre,disco,Mann-Whitney U,51091.0,0.6812828527251485,0.02489468405215647,1.85573392125026,1.855379840199767,0.005866459591926995,0.005892108234520556,100,997,False,False,0.7505658546971976
entropy_harmony,genre,blues,Mann-Whitney U,50907.0,0.7264938896348079,0.021203610832497492,0.8214337116799147,0.8200120054981803,0.05345349078876937,0.06292230809992999,100,997,False,False,0.7836848303040357
box_counting_fd,genre,acoustic,Mann-Whitney U,48818.0,0.7327151258640185,-0.02070210631895687,1.8552832659068954,1.8554250413375164,0.004586864322750086,0.006005677577718205,100,997,False,False,0.7836848303040357
complexity_spectral,mode,0,Mann-Whitney U,141199.0,0.5694094086255734,0.020695986583391165,0.41954473881791354,0.4158192309607935,0.026713915643704966,0.03347788384296341,393,704,False,False,0.6668758839758968
complexity_spectral,mode,1,Mann-Whitney U,135473.0,0.5694094086255734,-0.020695986583391165,0.4158192309607935,0.41954473881791354,0.03347788384296341,0.026713915643704966,704,393,False,False,0.6668758839758968
entropy_spectral,genre,metal,Mann-Whitney U,50873.0,0.7349591025533849,0.020521564694082246,0.7154924739925442,0.6885917030610746,0.03823287088552824,0.11055045220440969,100,997,False,False,0.7836848303040357
box_counting_fd,genre,rock,Mann-Whitney U,48829.0,0.735458071516095,-0.020481444332998998,1.8552645948466935,1.8554269140617092,0.005541221875610436,0.005924365253433211,100,997,False,False,0.7836848303040357
complexity_amplitude,mode,0,Mann-Whitney U,135821.0,0.6172465067161281,-0.01818037242655563,0.21046047853378932,0.21274788903093575,0.059741907184755,0.06163647444406988,393,704,True,True,0.707056041754003
complexity_amplitude,mode,1,Mann-Whitney U,140851.0,0.6172465067161281,0.01818037242655563,0.21274788903093575,0.21046047853378932,0.06163647444406988,0.059741907184755,704,393,True,True,0.707056041754003
entropy_flux,genre,hip-hop,Mann-Whitney U,49023.0,0.7843587930271121,-0.01658976930792377,0.6835619065256374,0.6847450136624139,0.03532273226451932,0.04261828246408482,100,997,False,False,0.828997098321338
complexity_flux,genre,pop,Mann-Whitney U,49067.0,0.795577041185043,-0.015707121364092278,0.37210407831736675,0.3712824817096597,0.021733248272894443,0.02585974072881995,100,997,True,False,0.8340727044681903
entropy_harmony,genre,jazz,Mann-Whitney U,50499.0,0.829993583125739,0.013019057171514544,0.8235637577403458,0.8197983599555091,0.055786367502368116,0.06271002838330426,100,997,True,False,0.8495997307586305
complexity_flux,genre,blues,Mann-Whitney U,50395.0,0.8569352922166455,0.010932798395185557,0.373406959040736,0.3711518015969848,0.01848339809772257,0.02610427656392146,100,997,True,False,0.8703249061575306
entropy_flux,mode,1,Mann-Whitney U,139496.0,0.8177417420247141,0.008385380522785103,0.6850644704775726,0.683871710070685,0.041939066125771265,0.042117966026791194,704,393,False,True,0.843701797327086
entropy_flux,mode,0,Mann-Whitney U,137176.0,0.8177417420247141,-0.008385380522785103,0.683871710070685,0.6850644704775726,0.042117966026791194,0.041939066125771265,393,704,True,False,0.843701797327086
complexity_harmony,genre,pop,Mann-Whitney U,49651.0,0.9476001661275392,-0.00399197592778335,0.2607686433653641,0.2592020251757623,0.04581910489837211,0.04984057892957346,100,997,True,False,0.9549459038494581
complexity_harmony,genre,jazz,Mann-Whitney U,49888.0,0.9900939149079087,0.0007622868605817452,0.2595761962799093,0.2593216286948651,0.04740575071913937,0.04969371325967431,100,997,True,False,0.9900939149079087
